ḵ,k̲
g̱,g̲
x̱,x̲
Ḵ,K̲
G̱,G̲
X̱,X̲
ḵ,k̲
Ḵ,K̲
ǥ,g̲
a̱,a̲
ḏẕ,d̲z̲
ṯs̱,t̲s̲
s̱,s̲
