’, '
‘, '
ˊ, '
`, '
"̒,", '
"̓,", '
"̔,", '
"̕,", '
"̛,", '
ʻ, '
ʼ, '
ʽ, '
ʹ, '
̱_,_
̲_,_
̠_,_
ˍ_,_
